order_id,date_id,order_date,customer_id,product_id,quantity,unit_price,discount,amount,channel,pay_status
8820,333,2025-11-29,1141,89,1,485.66,1.0,485.66,线上APP,已支付
8821,475,2026-04-20,1559,174,1,3603.44,1.0,3603.44,小程序,已支付
8821,475,2026-04-20,1559,81,2,3710.33,0.85,6307.56,小程序,已支付
8822,326,2025-11-22,987,11,1,7794.87,1.0,7794.87,线下门店,已支付
8822,326,2025-11-22,987,189,1,24.89,0.95,23.65,线下门店,已支付
8822,326,2025-11-22,987,99,3,1377.58,0.95,3926.1,线下门店,已支付
8822,326,2025-11-22,987,164,2,118.95,0.9,214.11,线下门店,已支付
8823,391,2026-01-26,59,22,3,24.52,0.9,66.2,线上APP,已支付
8824,442,2026-03-18,629,86,2,408.61,1.0,817.22,线下门店,已支付
8825,480,2026-04-25,1031,162,2,21.26,1.0,42.52,线上APP,已支付
8825,480,2026-04-25,1031,95,1,1455.44,0.95,1382.67,线上APP,已支付
8826,513,2026-05-28,1683,181,1,23.82,1.0,23.82,线上APP,已支付
8827,275,2025-10-02,1633,38,3,430.96,1.0,1292.88,线上APP,已支付
8828,252,2025-09-09,1793,171,3,115.29,0.95,328.58,线下门店,已支付
8828,252,2025-09-09,1793,83,2,401.06,0.8,641.7,线下门店,未支付
8829,179,2025-06-28,1351,27,1,24.77,0.95,23.53,线上APP,已支付
8829,179,2025-06-28,1351,82,1,441.65,0.95,419.57,线上APP,已支付
8830,202,2025-07-21,807,122,1,1604.67,1.0,1604.67,小程序,已支付
8830,202,2025-07-21,807,58,2,111.75,0.95,212.32,小程序,已支付
8830,202,2025-07-21,807,131,1,1666.61,0.85,1416.62,小程序,已支付
8830,202,2025-07-21,807,100,2,7641.08,0.7,10697.51,小程序,已支付
8831,516,2026-05-31,1778,24,4,23.14,1.0,92.56,线上APP,已支付
8832,496,2026-05-11,680,78,1,3280.79,1.0,3280.79,线上APP,已支付
8832,496,2026-05-11,680,176,1,3157.68,0.8,2526.14,线上APP,已退款
8832,496,2026-05-11,680,59,2,121.93,0.9,219.47,线上APP,未支付
8833,367,2026-01-02,1991,145,1,62.18,1.0,62.18,线下门店,已支付
8833,367,2026-01-02,1991,169,2,110.2,0.95,209.38,线下门店,已支付
8834,129,2025-05-09,801,129,1,1540.51,1.0,1540.51,小程序,已支付
8835,324,2025-11-20,123,132,2,1625.85,0.85,2763.94,线下门店,已支付
8836,518,2026-06-02,1916,132,1,1625.85,1.0,1625.85,线下门店,已支付
8836,518,2026-06-02,1916,143,2,426.66,1.0,853.32,线下门店,已支付
8836,518,2026-06-02,1916,140,1,426.37,0.9,383.73,线下门店,已支付
8836,518,2026-06-02,1916,127,1,1476.66,1.0,1476.66,线下门店,已支付
8837,222,2025-08-10,1923,94,1,1611.6,0.7,1128.12,小程序,已支付
8837,222,2025-08-10,1923,108,1,7165.23,1.0,7165.23,小程序,已支付
8838,368,2026-01-03,1755,138,3,401.82,1.0,1205.46,线上APP,已支付
8839,69,2025-03-10,974,82,1,441.65,1.0,441.65,线上APP,已支付
8840,492,2026-05-07,364,15,2,6523.96,0.95,12395.52,线下门店,已支付
8841,321,2025-11-17,348,43,1,505.2,1.0,505.2,线下门店,已支付
8842,387,2026-01-22,673,53,1,202.21,0.85,171.88,第三方平台,已支付
8843,319,2025-11-15,1178,163,1,101.17,0.9,91.05,线下门店,已退款
8844,427,2026-03-03,1751,54,3,226.36,0.7,475.36,小程序,已支付
8845,536,2026-06-20,1741,150,3,61.43,0.85,156.65,线下门店,已支付
8846,254,2025-09-11,378,169,1,110.2,0.9,99.18,线上APP,已支付
8847,231,2025-08-19,588,5,1,7305.76,0.9,6575.18,小程序,已支付
8848,117,2025-04-27,194,128,1,1611.09,1.0,1611.09,线下门店,已支付
8849,400,2026-02-04,1868,176,1,3157.68,1.0,3157.68,线下门店,已支付
8850,354,2025-12-20,1512,18,4,6213.36,0.7,17397.41,线上APP,已支付
8850,354,2025-12-20,1512,93,3,1443.61,0.9,3897.75,线上APP,已退款
8851,542,2026-06-26,1235,15,2,6523.96,1.0,13047.92,线下门店,已支付
8852,348,2025-12-14,872,172,1,3321.21,0.7,2324.85,线上APP,已支付
8853,287,2025-10-14,1531,71,1,898.78,0.9,808.9,线下门店,已支付
8853,287,2025-10-14,1531,44,1,415.27,1.0,415.27,线下门店,已支付
8853,287,2025-10-14,1531,171,3,115.29,0.9,311.28,线下门店,已支付
8854,528,2026-06-12,1530,140,1,426.37,0.8,341.1,线上APP,已支付
8854,528,2026-06-12,1530,178,1,3847.95,0.8,3078.36,线上APP,已支付
8854,528,2026-06-12,1530,51,1,222.74,1.0,222.74,线上APP,已支付
8855,453,2026-03-29,651,56,2,109.42,1.0,218.84,线上APP,已支付
8856,431,2026-03-07,1524,159,2,22.19,1.0,44.38,线上APP,已支付
8857,517,2026-06-01,1597,123,1,1365.14,0.95,1296.88,小程序,已支付
8858,526,2026-06-10,1891,128,1,1611.09,0.9,1449.98,线下门店,已支付
8859,336,2025-12-02,1229,84,5,432.88,1.0,2164.4,线下门店,已支付
8860,202,2025-07-21,456,40,1,417.22,0.9,375.5,线下门店,已支付
8861,424,2026-02-28,1957,175,2,3841.23,0.9,6914.21,线下门店,已支付
8861,424,2026-02-28,1957,48,1,218.82,1.0,218.82,线下门店,已支付
8861,424,2026-02-28,1957,109,1,3327.08,0.8,2661.66,线下门店,已支付
8861,424,2026-02-28,1957,56,3,109.42,0.8,262.61,线下门店,已支付
8861,424,2026-02-28,1957,176,4,3157.68,0.9,11367.65,线下门店,已支付
8862,432,2026-03-08,475,153,1,55.53,0.95,52.75,线上APP,已退款
8863,371,2026-01-06,462,114,1,3642.34,0.9,3278.11,线上APP,已支付
8863,371,2026-01-06,462,84,1,432.88,0.85,367.95,线上APP,已退款
8864,248,2025-09-05,797,113,2,3423.36,0.8,5477.38,小程序,已退款
8865,280,2025-10-07,755,125,1,1362.24,0.9,1226.02,小程序,未支付
8865,280,2025-10-07,755,9,1,6210.05,1.0,6210.05,小程序,已支付
8865,280,2025-10-07,755,127,1,1476.66,1.0,1476.66,小程序,已支付
8866,437,2026-03-13,1110,179,1,3518.77,0.8,2815.02,线上APP,已支付
8867,345,2025-12-11,472,200,2,24.71,0.85,42.01,第三方平台,已退款
8868,386,2026-01-21,505,75,1,3519.19,0.8,2815.35,线上APP,已退款
8868,386,2026-01-21,505,94,4,1611.6,0.7,4512.48,线上APP,已支付
8869,265,2025-09-22,977,6,1,7730.22,1.0,7730.22,第三方平台,已退款
8869,265,2025-09-22,977,92,5,1685.96,0.9,7586.82,第三方平台,已支付
8869,265,2025-09-22,977,43,1,505.2,1.0,505.2,第三方平台,已支付
8870,238,2025-08-26,676,19,2,24.98,0.7,34.97,线下门店,已支付
8870,238,2025-08-26,676,186,3,25.04,0.95,71.36,线下门店,已退款
8870,238,2025-08-26,676,175,3,3841.23,1.0,11523.69,线下门店,已支付
8871,381,2026-01-16,784,78,1,3280.79,0.9,2952.71,线下门店,已支付
8871,381,2026-01-16,784,34,1,6652.32,1.0,6652.32,线下门店,已支付
8872,528,2026-06-12,1181,130,1,1655.34,1.0,1655.34,线上APP,已支付
8872,528,2026-06-12,1181,35,1,6738.89,0.9,6065.0,线上APP,已退款
8872,528,2026-06-12,1181,131,1,1666.61,0.95,1583.28,线上APP,已支付
8873,527,2026-06-11,1593,80,1,3491.75,0.95,3317.16,线上APP,已支付
8874,522,2026-06-06,1577,26,1,22.22,0.9,20.0,线上APP,已支付
8875,296,2025-10-23,1512,50,1,219.65,0.95,208.67,小程序,已支付
8876,524,2026-06-08,327,8,1,6485.67,0.95,6161.39,线上APP,已支付
8876,524,2026-06-08,327,32,1,7030.82,0.9,6327.74,线上APP,已支付
8876,524,2026-06-08,327,72,2,899.56,1.0,1799.12,线上APP,已支付
8877,521,2026-06-05,72,135,1,1399.55,0.95,1329.57,线下门店,已支付
8877,521,2026-06-05,72,177,1,3232.66,0.9,2909.39,线下门店,已支付
8878,292,2025-10-19,1347,1,1,6464.79,0.85,5495.07,线上APP,已支付
8878,292,2025-10-19,1347,120,2,1340.32,1.0,2680.64,线上APP,已支付
8879,344,2025-12-10,617,196,2,3894.11,1.0,7788.22,线下门店,已支付
8880,414,2026-02-18,1576,124,3,1598.3,0.9,4315.41,线上APP,已支付
8880,414,2026-02-18,1576,51,2,222.74,1.0,445.48,线上APP,已支付
8881,508,2026-05-23,856,145,1,62.18,0.9,55.96,小程序,已支付
8882,248,2025-09-05,863,39,1,483.55,1.0,483.55,第三方平台,已支付
8883,529,2026-06-13,1694,161,1,20.27,0.95,19.26,线下门店,已支付
8883,529,2026-06-13,1694,170,1,124.53,0.95,118.3,线下门店,已支付
8883,529,2026-06-13,1694,58,1,111.75,0.95,106.16,线下门店,已支付
8883,529,2026-06-13,1694,159,1,22.19,0.85,18.86,线下门店,已支付
8884,476,2026-04-21,807,151,2,51.37,0.85,87.33,小程序,已支付
8885,298,2025-10-25,1988,190,1,3870.55,1.0,3870.55,线下门店,已支付
8885,298,2025-10-25,1988,40,1,417.22,0.8,333.78,线下门店,已支付
8885,298,2025-10-25,1988,6,1,7730.22,1.0,7730.22,线下门店,已支付
8885,298,2025-10-25,1988,97,3,1338.16,0.95,3813.76,线下门店,已支付
8886,380,2026-01-15,1021,153,5,55.53,1.0,277.65,线下门店,已支付
8886,380,2026-01-15,1021,164,2,118.95,1.0,237.9,线下门店,已支付
8887,330,2025-11-26,246,11,1,7794.87,0.9,7015.38,线下门店,已支付
8887,330,2025-11-26,246,64,1,866.46,0.9,779.81,线下门店,已退款
8888,376,2026-01-11,309,195,5,3160.2,0.9,14220.9,小程序,已支付
8889,504,2026-05-19,358,6,1,7730.22,0.9,6957.2,线下门店,已退款
8890,494,2026-05-09,210,38,1,430.96,0.9,387.86,线下门店,已支付
8890,494,2026-05-09,210,16,1,7067.56,1.0,7067.56,线下门店,已支付
8890,494,2026-05-09,210,154,1,22.66,1.0,22.66,线下门店,已支付
8890,494,2026-05-09,210,60,4,120.54,0.85,409.84,线下门店,已退款
8891,540,2026-06-24,1881,21,2,22.63,0.9,40.73,线下门店,已支付
8891,540,2026-06-24,1881,19,1,24.98,1.0,24.98,线下门店,已支付
8891,540,2026-06-24,1881,166,1,110.96,0.9,99.86,线下门店,已支付
8892,392,2026-01-27,1611,178,1,3847.95,1.0,3847.95,线上APP,已支付
8893,407,2026-02-11,1578,41,1,470.4,1.0,470.4,小程序,已支付
8893,407,2026-02-11,1578,89,1,485.66,0.95,461.38,小程序,已支付
8894,328,2025-11-24,889,180,1,3403.3,0.9,3062.97,线上APP,已支付
8894,328,2025-11-24,889,4,1,6785.8,1.0,6785.8,线上APP,已支付
8894,328,2025-11-24,889,127,1,1476.66,1.0,1476.66,线上APP,已支付
8894,328,2025-11-24,889,112,1,3607.19,1.0,3607.19,线上APP,已支付
8894,328,2025-11-24,889,104,1,6997.43,0.95,6647.56,线上APP,已支付
8895,544,2026-06-28,1623,188,1,23.74,0.95,22.55,线下门店,已支付
8895,544,2026-06-28,1623,17,2,7027.96,1.0,14055.92,线下门店,未支付
8895,544,2026-06-28,1623,44,2,415.27,0.9,747.49,线下门店,已退款
8895,544,2026-06-28,1623,126,1,1606.61,0.9,1445.95,线下门店,已退款
8896,52,2025-02-21,1978,114,1,3642.34,1.0,3642.34,第三方平台,已支付
8897,119,2025-04-29,1439,165,1,108.87,0.9,97.98,第三方平台,未支付
8898,402,2026-02-06,205,117,2,3607.96,0.8,5772.74,线上APP,未支付
8898,402,2026-02-06,205,156,2,22.11,0.95,42.01,线上APP,已退款
8898,402,2026-02-06,205,193,1,3208.35,0.9,2887.51,线上APP,已支付
8899,465,2026-04-10,1577,30,1,6152.27,0.95,5844.66,线上APP,已支付
8900,294,2025-10-21,1447,18,1,6213.36,0.95,5902.69,小程序,已支付
8901,345,2025-12-11,1460,190,1,3870.55,1.0,3870.55,线上APP,已支付
8901,345,2025-12-11,1460,166,1,110.96,0.85,94.32,线上APP,已支付
8901,345,2025-12-11,1460,180,1,3403.3,0.85,2892.81,线上APP,已支付
8902,340,2025-12-06,1765,96,1,1464.19,0.8,1171.35,线上APP,已支付
8903,238,2025-08-26,436,166,1,110.96,0.95,105.41,小程序,已支付
8904,414,2026-02-18,831,107,1,7781.83,0.95,7392.74,线上APP,已退款
8905,465,2026-04-10,673,56,2,109.42,1.0,218.84,小程序,已支付
8905,465,2026-04-10,673,191,2,3263.99,1.0,6527.98,小程序,已支付
8906,290,2025-10-17,776,64,1,866.46,1.0,866.46,线上APP,已支付
8906,290,2025-10-17,776,108,1,7165.23,1.0,7165.23,线上APP,已退款
8907,454,2026-03-30,106,46,1,200.04,1.0,200.04,线下门店,已支付
8907,454,2026-03-30,106,145,1,62.18,0.85,52.85,线下门店,已支付
8908,432,2026-03-08,284,7,4,7762.07,1.0,31048.28,小程序,已支付
8908,432,2026-03-08,284,3,3,6057.54,0.9,16355.36,小程序,已支付
8908,432,2026-03-08,284,172,1,3321.21,1.0,3321.21,小程序,已支付
8909,307,2025-11-03,856,57,3,127.11,0.95,362.26,线下门店,已支付
8909,307,2025-11-03,856,31,5,6663.77,0.7,23323.2,线下门店,已支付
8910,40,2025-02-09,974,26,2,22.22,0.95,42.22,线下门店,已支付
8911,323,2025-11-19,1949,73,4,3396.67,0.9,12228.01,第三方平台,已支付
8911,323,2025-11-19,1949,139,1,470.9,1.0,470.9,第三方平台,已支付
8912,543,2026-06-27,1912,68,2,725.47,1.0,1450.94,小程序,已支付
8913,461,2026-04-06,764,7,1,7762.07,0.9,6985.86,线上APP,已支付
8914,162,2025-06-11,1239,21,1,22.63,0.9,20.37,线上APP,已支付
8914,162,2025-06-11,1239,129,1,1540.51,1.0,1540.51,线上APP,已支付
8915,540,2026-06-24,787,96,1,1464.19,0.8,1171.35,小程序,已支付
8916,537,2026-06-21,1528,39,2,483.55,0.95,918.75,线下门店,已支付
8916,537,2026-06-21,1528,196,1,3894.11,0.9,3504.7,线下门店,已支付
8916,537,2026-06-21,1528,113,2,3423.36,0.95,6504.38,线下门店,已支付
8917,495,2026-05-10,1864,13,2,6590.84,1.0,13181.68,线上APP,已支付
8917,495,2026-05-10,1864,16,1,7067.56,1.0,7067.56,线上APP,已支付
8917,495,2026-05-10,1864,161,2,20.27,0.7,28.38,线上APP,已退款
8918,488,2026-05-03,990,58,4,111.75,1.0,447.0,第三方平台,已支付
8918,488,2026-05-03,990,101,1,6057.37,0.9,5451.63,第三方平台,已支付
8919,536,2026-06-20,1318,81,2,3710.33,0.95,7049.63,线下门店,已支付
8920,254,2025-09-11,474,152,3,57.35,0.9,154.85,小程序,已支付
8921,488,2026-05-03,1838,147,1,62.18,1.0,62.18,线下门店,已支付
8921,488,2026-05-03,1838,113,2,3423.36,0.95,6504.38,线下门店,已支付
8922,130,2025-05-10,1237,198,3,3240.69,0.95,9235.97,小程序,已支付
8922,130,2025-05-10,1237,181,1,23.82,0.95,22.63,小程序,已支付
8922,130,2025-05-10,1237,45,1,422.06,0.95,400.96,小程序,已退款
8922,130,2025-05-10,1237,180,2,3403.3,1.0,6806.6,小程序,已支付
8923,496,2026-05-11,1026,196,1,3894.11,0.7,2725.88,线下门店,已支付
8924,302,2025-10-29,463,137,1,433.54,0.8,346.83,线上APP,已支付
8925,210,2025-07-29,1425,85,2,484.02,0.85,822.83,第三方平台,已支付
8926,210,2025-07-29,98,37,1,416.75,0.9,375.07,线下门店,已支付
8926,210,2025-07-29,98,129,5,1540.51,0.9,6932.3,线下门店,已支付
8926,210,2025-07-29,98,46,1,200.04,0.7,140.03,线下门店,已支付
8927,533,2026-06-17,313,154,1,22.66,0.7,15.86,小程序,已支付
8928,228,2025-08-16,1651,27,1,24.77,0.85,21.05,线下门店,已支付
8928,228,2025-08-16,1651,86,1,408.61,0.9,367.75,线下门店,已支付
8928,228,2025-08-16,1651,59,2,121.93,1.0,243.86,线下门店,已支付
8929,513,2026-05-28,1528,130,1,1655.34,1.0,1655.34,小程序,已支付
8929,513,2026-05-28,1528,172,1,3321.21,0.8,2656.97,小程序,已支付
8929,513,2026-05-28,1528,193,2,3208.35,0.8,5133.36,小程序,已退款
8930,146,2025-05-26,336,180,5,3403.3,0.85,14464.02,第三方平台,已支付
8931,421,2026-02-25,70,188,4,23.74,0.95,90.21,第三方平台,已支付
8931,421,2026-02-25,70,121,2,1512.18,1.0,3024.36,第三方平台,已支付
8932,198,2025-07-17,1712,21,1,22.63,0.9,20.37,线上APP,已支付
8933,463,2026-04-08,477,18,2,6213.36,0.95,11805.38,线上APP,已支付
8934,426,2026-03-02,577,94,2,1611.6,0.95,3062.04,线上APP,已支付
8935,212,2025-07-31,116,87,1,479.04,0.95,455.09,线上APP,已支付
8935,212,2025-07-31,116,79,3,3275.42,0.85,8352.32,线上APP,已支付
8935,212,2025-07-31,116,163,1,101.17,1.0,101.17,线上APP,已支付
8936,492,2026-05-07,1578,3,1,6057.54,0.95,5754.66,线下门店,已退款
8936,492,2026-05-07,1578,81,1,3710.33,0.9,3339.3,线下门店,已支付
8937,361,2025-12-27,1161,161,1,20.27,0.95,19.26,小程序,已支付
8938,476,2026-04-21,1179,147,1,62.18,0.95,59.07,小程序,已支付
8939,432,2026-03-08,730,36,1,7091.8,0.8,5673.44,线上APP,已支付
8939,432,2026-03-08,730,55,1,102.78,0.95,97.64,线上APP,已支付
8940,517,2026-06-01,1787,143,1,426.66,0.95,405.33,线上APP,已支付
8941,305,2025-11-01,432,123,3,1365.14,0.9,3685.88,第三方平台,已支付
8942,417,2026-02-21,878,171,1,115.29,1.0,115.29,线上APP,已支付
8943,374,2026-01-09,807,76,2,3370.38,0.9,6066.68,第三方平台,已支付
8944,171,2025-06-20,1170,74,1,3263.02,0.8,2610.42,线上APP,已支付
8945,546,2026-06-30,1578,199,1,25.08,0.9,22.57,第三方平台,已支付
8946,424,2026-02-28,620,104,4,6997.43,0.9,25190.75,小程序,未支付
8947,419,2026-02-23,318,70,2,780.24,0.8,1248.38,线下门店,已支付
8948,480,2026-04-25,1868,63,2,101.62,1.0,203.24,线上APP,已支付
8948,480,2026-04-25,1868,85,3,484.02,0.9,1306.85,线上APP,已支付
8949,386,2026-01-21,1812,126,3,1606.61,0.85,4096.86,线上APP,已支付
8949,386,2026-01-21,1812,7,1,7762.07,1.0,7762.07,线上APP,已支付
8950,319,2025-11-15,1405,163,2,101.17,1.0,202.34,线下门店,已支付
8951,503,2026-05-18,833,131,1,1666.61,0.95,1583.28,线下门店,已退款
8952,495,2026-05-10,492,148,2,51.73,0.9,93.11,第三方平台,已支付
8953,276,2025-10-03,583,106,3,7690.55,0.8,18457.32,小程序,已支付
8954,305,2025-11-01,1472,40,1,417.22,1.0,417.22,线下门店,已支付
8955,186,2025-07-05,1543,56,1,109.42,1.0,109.42,线上APP,已退款
8955,186,2025-07-05,1543,64,1,866.46,0.8,693.17,线上APP,已支付
8955,186,2025-07-05,1543,198,2,3240.69,0.8,5185.1,线上APP,已支付
8956,503,2026-05-18,504,79,1,3275.42,0.8,2620.34,线下门店,已支付
8957,503,2026-05-18,1406,105,1,7133.42,1.0,7133.42,线上APP,已支付
8958,138,2025-05-18,1256,5,2,7305.76,0.95,13880.94,第三方平台,已支付
8959,306,2025-11-02,632,87,3,479.04,0.9,1293.41,第三方平台,已支付
8959,306,2025-11-02,632,36,1,7091.8,0.85,6028.03,第三方平台,已支付
8960,489,2026-05-04,699,38,2,430.96,0.8,689.54,线上APP,已支付
8960,489,2026-05-04,699,64,1,866.46,0.95,823.14,线上APP,已支付
8961,361,2025-12-27,1298,171,1,115.29,0.95,109.53,第三方平台,已退款
8961,361,2025-12-27,1298,180,3,3403.3,0.85,8678.42,第三方平台,已退款
8961,361,2025-12-27,1298,90,1,449.25,0.9,404.32,第三方平台,已支付
8962,432,2026-03-08,1264,158,5,21.12,0.9,95.04,线上APP,已支付
8962,432,2026-03-08,1264,157,2,20.12,0.9,36.22,线上APP,已支付
8962,432,2026-03-08,1264,84,1,432.88,1.0,432.88,线上APP,已退款
8962,432,2026-03-08,1264,159,2,22.19,0.9,39.94,线上APP,已支付
8962,432,2026-03-08,1264,75,1,3519.19,0.9,3167.27,线上APP,已退款
8963,424,2026-02-28,1305,158,5,21.12,1.0,105.6,小程序,未支付
8964,131,2025-05-11,1471,192,1,3258.97,1.0,3258.97,线下门店,已支付
8964,131,2025-05-11,1471,3,3,6057.54,0.95,17263.99,线下门店,已支付
8965,506,2026-05-21,55,132,1,1625.85,0.95,1544.56,线上APP,已支付
8966,189,2025-07-08,611,190,1,3870.55,1.0,3870.55,线上APP,已支付
8967,352,2025-12-18,443,15,2,6523.96,0.85,11090.73,线上APP,已支付
8968,347,2025-12-13,1699,136,1,482.17,0.8,385.74,线上APP,已支付
8969,480,2026-04-25,1842,99,2,1377.58,0.85,2341.89,第三方平台,已支付
8970,493,2026-05-08,1198,120,1,1340.32,0.9,1206.29,小程序,已支付
8971,207,2025-07-26,1772,114,2,3642.34,1.0,7284.68,第三方平台,已支付
8971,207,2025-07-26,1772,159,3,22.19,0.9,59.91,第三方平台,已支付
8971,207,2025-07-26,1772,88,1,469.24,1.0,469.24,第三方平台,已支付
8972,365,2025-12-31,1877,82,5,441.65,1.0,2208.25,线上APP,已支付
8973,189,2025-07-08,1586,94,4,1611.6,1.0,6446.4,线下门店,已支付
8973,189,2025-07-08,1586,177,5,3232.66,1.0,16163.3,线下门店,已支付
8974,425,2026-03-01,501,17,2,7027.96,0.8,11244.74,线下门店,已支付
8974,425,2026-03-01,501,35,1,6738.89,0.95,6401.95,线下门店,已支付
8974,425,2026-03-01,501,26,1,22.22,0.95,21.11,线下门店,已退款
8975,385,2026-01-20,966,5,1,7305.76,0.9,6575.18,线下门店,已支付
8976,111,2025-04-21,939,42,1,505.61,0.9,455.05,第三方平台,已支付
8977,435,2026-03-11,1249,102,1,6853.58,0.9,6168.22,线下门店,已支付
8978,289,2025-10-16,778,61,1,125.55,0.7,87.88,线上APP,已支付
8978,289,2025-10-16,778,84,1,432.88,0.95,411.24,线上APP,已支付
8978,289,2025-10-16,778,151,1,51.37,0.85,43.66,线上APP,已支付
8978,289,2025-10-16,778,7,2,7762.07,0.85,13195.52,线上APP,已支付
8978,289,2025-10-16,778,188,1,23.74,1.0,23.74,线上APP,已支付
8979,243,2025-08-31,1733,113,2,3423.36,0.95,6504.38,线上APP,已退款
8979,243,2025-08-31,1733,131,1,1666.61,0.7,1166.63,线上APP,已支付
8980,210,2025-07-29,127,17,2,7027.96,1.0,14055.92,线下门店,已支付
8980,210,2025-07-29,127,97,2,1338.16,0.9,2408.69,线下门店,已支付
8981,503,2026-05-18,1076,92,4,1685.96,1.0,6743.84,小程序,已支付
8982,18,2025-01-18,851,16,1,7067.56,1.0,7067.56,线上APP,已支付
8982,18,2025-01-18,851,15,1,6523.96,1.0,6523.96,线上APP,已支付
8982,18,2025-01-18,851,74,1,3263.02,1.0,3263.02,线上APP,已支付
8983,324,2025-11-20,707,104,1,6997.43,1.0,6997.43,线下门店,已支付
8983,324,2025-11-20,707,91,3,1600.68,0.95,4561.94,线下门店,已支付
8983,324,2025-11-20,707,82,1,441.65,1.0,441.65,线下门店,已支付
8983,324,2025-11-20,707,9,1,6210.05,0.7,4347.03,线下门店,已支付
8983,324,2025-11-20,707,53,2,202.21,0.95,384.2,线下门店,已支付
8984,387,2026-01-22,1851,89,1,485.66,0.9,437.09,线上APP,已支付
8984,387,2026-01-22,1851,175,1,3841.23,0.9,3457.11,线上APP,已支付
8984,387,2026-01-22,1851,68,1,725.47,1.0,725.47,线上APP,已支付
8984,387,2026-01-22,1851,5,1,7305.76,0.7,5114.03,线上APP,已支付
8985,73,2025-03-14,1105,143,1,426.66,1.0,426.66,线上APP,已支付
8985,73,2025-03-14,1105,10,3,6775.92,0.9,18294.98,线上APP,已支付
8985,73,2025-03-14,1105,175,2,3841.23,0.8,6145.97,线上APP,已支付
8985,73,2025-03-14,1105,125,2,1362.24,0.95,2588.26,线上APP,已退款
8986,188,2025-07-07,49,18,2,6213.36,0.95,11805.38,线上APP,已支付
8986,188,2025-07-07,49,24,1,23.14,0.95,21.98,线上APP,已支付
8986,188,2025-07-07,49,68,1,725.47,0.95,689.2,线上APP,已支付
8987,385,2026-01-20,1676,72,2,899.56,0.85,1529.25,第三方平台,已支付
8987,385,2026-01-20,1676,187,1,21.13,0.8,16.9,第三方平台,已支付
8988,509,2026-05-24,420,15,2,6523.96,1.0,13047.92,第三方平台,已支付
8989,462,2026-04-07,1352,6,1,7730.22,0.95,7343.71,线上APP,已退款
8990,544,2026-06-28,1834,128,1,1611.09,1.0,1611.09,线下门店,已支付
8991,502,2026-05-17,1099,177,1,3232.66,1.0,3232.66,小程序,已支付
8991,502,2026-05-17,1099,88,4,469.24,0.9,1689.26,小程序,已支付
8992,460,2026-04-05,867,140,1,426.37,1.0,426.37,线上APP,已支付
8992,460,2026-04-05,867,64,2,866.46,0.95,1646.27,线上APP,已支付
8992,460,2026-04-05,867,120,3,1340.32,1.0,4020.96,线上APP,已退款
8993,256,2025-09-13,1634,16,2,7067.56,0.9,12721.61,线下门店,已支付
8993,256,2025-09-13,1634,191,1,3263.99,0.95,3100.79,线下门店,已支付
8994,390,2026-01-25,1237,120,1,1340.32,0.9,1206.29,线上APP,已退款
8995,482,2026-04-27,1238,124,1,1598.3,0.95,1518.38,小程序,已支付
8996,422,2026-02-26,778,100,1,7641.08,1.0,7641.08,线上APP,已支付
8997,350,2025-12-16,359,115,1,3023.73,0.95,2872.54,第三方平台,已支付
8997,350,2025-12-16,359,126,1,1606.61,0.8,1285.29,第三方平台,已支付
8997,350,2025-12-16,359,62,1,124.31,1.0,124.31,第三方平台,已支付
8998,178,2025-06-27,1403,97,1,1338.16,0.85,1137.44,线上APP,已支付
8999,406,2026-02-10,673,114,1,3642.34,1.0,3642.34,线上APP,已支付
9000,533,2026-06-17,349,118,1,1600.98,0.9,1440.88,线下门店,未支付
9000,533,2026-06-17,349,66,1,787.46,1.0,787.46,线下门店,已支付
9000,533,2026-06-17,349,190,1,3870.55,0.9,3483.5,线下门店,已支付
9001,334,2025-11-30,880,155,1,21.66,0.85,18.41,第三方平台,已支付
9002,393,2026-01-28,1311,177,3,3232.66,0.85,8243.28,线上APP,已支付
9003,453,2026-03-29,1634,171,1,115.29,1.0,115.29,线上APP,已支付
9003,453,2026-03-29,1634,12,1,7688.56,0.85,6535.28,线上APP,已支付
9004,421,2026-02-25,939,123,5,1365.14,0.9,6143.13,线上APP,未支付
9005,490,2026-05-05,529,33,1,6339.35,1.0,6339.35,线上APP,已退款
9005,490,2026-05-05,529,118,1,1600.98,0.95,1520.93,线上APP,已支付
9005,490,2026-05-05,529,72,2,899.56,1.0,1799.12,线上APP,已支付
9006,434,2026-03-10,1581,188,1,23.74,1.0,23.74,线下门店,未支付
9006,434,2026-03-10,1581,1,2,6464.79,0.95,12283.1,线下门店,已支付
9007,382,2026-01-17,85,42,1,505.61,1.0,505.61,线上APP,未支付
9007,382,2026-01-17,85,76,2,3370.38,0.95,6403.72,线上APP,已支付
9008,493,2026-05-08,799,92,2,1685.96,0.85,2866.13,线下门店,已支付
9009,247,2025-09-04,450,119,1,1387.34,0.8,1109.87,第三方平台,未支付
9010,184,2025-07-03,463,25,1,25.07,0.8,20.06,线下门店,已支付
9010,184,2025-07-03,463,120,2,1340.32,0.95,2546.61,线下门店,已支付
9011,444,2026-03-20,681,91,2,1600.68,1.0,3201.36,线上APP,已支付
9012,338,2025-12-04,1915,52,5,209.32,0.95,994.27,第三方平台,已退款
9012,338,2025-12-04,1915,56,4,109.42,1.0,437.68,第三方平台,已支付
9013,103,2025-04-13,1865,122,1,1604.67,1.0,1604.67,小程序,已支付
